# Tycho-2 (Hog et al. 2000, VizieR I/259/tyc2) subset for the synthetic sky renderer.
# Fetched 2026-09-09 from vizier.cds.unistra.fr. Positions are ICRS/J2000 degrees, VTmag is Tycho V.
# Two kinds of coverage:
#  1. Three 4.2 deg-radius fields spanning galactic star density -- rich (300.0,+35.0),
#     medium (83.6,+22.0), sparse north galactic pole (192.86,+27.13) -- plus a band
#     RA 100..180, Dec 35..45, for tests that fix the pointing explicitly.
#  2. A complete Dec 62..78 band at all right ascensions, VTmag < 11 (~19 stars/deg^2).
#     This is what lets the simulated mount be pointed by the session's own target
#     selection at any time of day: for a mid-northern site it picks a declination
#     around 70 deg, whose right ascension then depends on the clock.
# Committed so that every render is reproducible offline.
ra_deg,dec_deg,vtmag
304.8199100,33.8755338,9.615
304.8225303,35.3425354,11.801
304.8235070,35.0892971,11.466
304.8240338,35.4903866,11.444
304.8266409,36.3615530,11.689
304.8332039,34.1836434,8.356
304.8361389,34.4403635,11.704
304.8362021,35.8313734,11.849
304.8408430,35.8063298,10.605
304.8409072,35.3704050,11.436
304.8409196,77.0904746,10.237
304.8425072,34.3837732,10.072
304.8432028,65.9982361,9.873
304.8453534,34.5811686,10.429
304.8479970,33.8499919,10.110
304.8511600,35.9258351,10.096
304.8517269,35.1601300,11.791
304.8519709,34.9655751,12.223
304.8524784,73.1900507,10.705
304.8530268,36.3400684,12.174
304.8583115,33.7797584,11.182
304.8600135,34.5448573,11.687
304.8616824,35.0761679,11.430
304.8622199,62.1770702,10.246
304.8644936,34.8010966,12.232
304.8664455,77.2476871,10.238
304.8719444,69.2440399,10.517
304.8735556,35.9298037,10.610
304.8770808,34.0476967,11.393
304.8830606,36.3404059,12.157
304.8831973,68.5551811,10.277
304.8863566,36.2049523,10.972
304.8869123,34.8415275,10.062
304.8884399,34.8725663,9.259
304.9029925,62.2574757,5.701
304.9051876,36.2171068,9.951
304.9061649,36.1600688,12.496
304.9095367,34.4769848,11.950
304.9167400,36.1975292,11.348
304.9182598,35.7863300,11.285
304.9187811,34.6853327,11.691
304.9191779,34.7292072,9.982
304.9196022,34.7531434,12.184
304.9201452,64.3385546,10.441
304.9232927,70.6911720,10.795
304.9249034,35.8370214,8.981
304.9255523,62.4163083,10.007
304.9302053,35.6853978,11.183
304.9310270,68.2311071,10.919
304.9346974,68.4600985,10.625
304.9401422,64.3870311,9.536
304.9435934,71.0925514,10.200
304.9464345,35.6723863,11.538
304.9465772,35.8430031,12.019
304.9487657,34.9389764,11.529
304.9560511,75.3172145,10.727
304.9613898,35.1535141,11.364
304.9629873,34.5687527,9.326
304.9643792,35.1072702,10.542
304.9646155,63.3859633,10.538
304.9697536,34.9000189,11.457
304.9734587,35.0981381,10.714
304.9810748,35.1584651,9.510
304.9867721,34.5428973,10.822
304.9895443,35.1937903,11.258
304.9906663,35.6736992,11.247
304.9962844,65.8132165,10.156
304.9988242,34.4598950,10.726
305.0052817,62.1690988,9.650
305.0073006,34.6222833,10.595
305.0074125,34.1949309,10.177
305.0116029,35.3471483,11.335
305.0179190,35.3998534,10.417
305.0189934,34.4199886,11.547
305.0191765,34.4043772,9.850
305.0192898,34.9054440,11.863
305.0194259,76.0916247,10.253
305.0250562,68.8803171,5.847
305.0370702,67.4325250,9.576
305.0411301,62.5997543,10.689
305.0420378,63.2062537,9.449
305.0439208,34.9350147,12.409
305.0482182,74.5806385,8.948
305.0493343,35.7405021,10.439
305.0588922,69.1032237,10.467
305.0686172,34.8500219,11.657
305.0729919,63.7726304,10.069
305.0819745,66.0319868,10.829
305.0908157,64.4726916,9.376
305.1063948,35.0914359,12.444
305.1141924,63.1843748,10.361
305.1241007,62.1350030,10.920
305.1299869,69.5273367,10.889
305.1371992,66.1518689,10.739
305.1476244,68.6081411,10.292
305.1622240,71.5535900,10.632
305.1636952,66.1511182,10.101
305.1658762,64.0389000,10.540
305.1763407,66.6937319,9.306
305.1792169,63.0601525,10.539
305.1804660,76.0139918,10.379
305.1822870,64.0560778,7.706
305.1896231,74.3787380,10.608
305.1987174,65.0318853,10.464
305.2230590,69.0986980,10.835
305.2250178,64.6363461,8.947
305.2296935,69.6748329,9.416
305.2471019,73.6842312,10.232
305.2566415,68.3164786,10.470
305.2696856,71.9759345,8.610
305.2773542,63.2483804,10.626
305.2806246,67.1462109,10.465
305.2902724,76.8528596,10.921
305.2903459,71.1319643,10.629
305.2904362,76.4947570,10.417
305.2930286,69.2641456,10.724
305.2950845,62.4643103,10.948
305.2969243,68.5204212,10.522
305.2980190,63.9801181,5.873
305.3015469,68.8525137,10.360
305.3068432,67.7899094,8.947
305.3071267,77.7013658,9.866
305.3145470,62.5685300,10.807
305.3181948,64.0987581,10.619
305.3215646,63.8739333,10.940
305.3236100,71.4379345,10.942
305.3346409,63.3035191,9.692
305.3394964,63.4316939,7.123
305.3487734,72.8239032,10.500
305.3704373,64.6931333,7.759
305.3875587,68.5871626,10.255
305.4108456,67.1493744,9.746
305.4149334,70.2658240,9.327
305.4219274,62.3340470,10.735
305.4290595,73.7442947,10.223
305.4315418,71.9643815,10.553
305.4331642,69.6536463,10.383
305.4373298,64.1713651,8.833
305.4413963,67.6074784,9.980
305.4423007,63.3479920,10.940
305.4436749,62.0717822,10.899
305.4478058,68.6235851,10.851
305.4625975,64.6425472,9.663
305.4719007,73.7853285,10.002
305.4736254,62.7142238,10.856
305.4770331,68.1633442,10.140
305.4896192,68.7544249,10.023
305.4918553,62.9933095,10.391
305.4951126,64.4019629,10.514
305.5120105,75.2260716,10.841
305.5149755,66.2106938,9.627
305.5270385,77.3352705,9.620
305.5406251,62.3536311,9.840
305.5415239,70.1462351,8.741
305.5448947,72.2252967,9.889
305.5571738,69.5125128,7.285
305.5785128,73.2301888,8.490
305.5825550,65.7910765,9.719
305.5947202,74.2680045,10.094
305.5951414,73.1509891,8.238
305.6029112,63.3170622,10.823
305.6140711,70.0624526,9.303
305.6230093,64.6006619,10.724
305.6383203,76.2177332,10.840
305.6473563,75.4499289,9.101
305.6482578,67.4717557,9.522
305.6527567,67.0472078,9.716
305.6618695,67.0099682,8.890
305.6764291,72.5463999,10.849
305.6838766,70.4558896,9.839
305.6969887,76.0434026,7.940
305.7078602,67.4139913,10.892
305.7215466,62.5511816,10.934
305.7258114,64.1841064,9.953
305.7263713,64.1829119,9.229
305.7342604,77.0865379,10.059
305.7474065,62.5964457,9.791
305.7523740,65.7666641,10.758
305.7578497,62.7210096,10.943
305.7606616,71.0820160,8.293
305.7686528,64.8161545,10.759
305.7706450,68.2065241,10.652
305.7878141,74.8948875,10.569
305.7985761,63.9372706,10.033
305.8266014,63.4154916,10.453
305.8289200,71.3901302,10.847
305.8299892,65.4428520,10.719
305.8360603,65.4462846,10.243
305.8487942,64.1912044,8.027
305.8691278,71.1153542,10.790
305.8692466,64.2413523,10.768
305.8838705,62.2713671,8.679
305.9161744,64.7095527,9.264
305.9232868,65.8323964,10.194
305.9359469,65.6304236,10.977
305.9585216,67.1008576,9.918
305.9621504,74.8793353,10.814
306.0136665,67.6072979,10.306
306.0148148,75.2537612,9.468
306.0202965,75.7304658,10.718
306.0239610,64.7152726,10.964
306.0384739,77.0060982,9.375
306.0417536,64.9219392,10.849
306.0428853,74.6246042,10.241
306.0613681,66.2363521,10.701
306.0615258,63.4473629,10.506
306.0788996,65.5409627,10.077
306.1126311,69.7167862,10.882
306.1184889,68.3644162,8.818
306.1225263,76.6507503,9.025
306.1254682,69.9644583,10.319
306.1301150,69.4013400,10.563
306.1310732,65.5994357,10.701
306.1431872,73.0405521,10.727
306.1580077,76.9892491,10.409
306.1590460,74.7047721,10.492
306.1620526,65.6369254,10.689
306.1660848,62.0613339,10.814
306.1811417,75.1087284,9.202
306.1925771,66.0152486,9.694
306.1945571,76.6831432,9.887
306.1985214,62.3946622,9.493
306.2036714,75.4154387,10.713
306.2196708,68.0200242,10.159
306.2346430,62.4792644,10.117
306.2407128,70.3619510,10.056
306.2436089,62.8270853,10.226
306.2556059,64.2913171,10.704
306.2735441,75.0094461,10.627
306.2796742,72.9377491,9.606
306.2908568,62.6649397,9.973
306.2941361,68.8774752,10.011
306.3003804,63.5111790,9.509
306.3141417,73.6092585,10.781
306.3172597,71.5283174,9.669
306.3290664,64.9538475,10.667
306.3421710,63.5896330,10.143
306.3514004,64.5516132,9.847
306.3579489,63.6247814,10.654
306.3712513,68.2870414,8.660
306.3718050,73.2313374,9.477
306.3770384,63.4675394,10.301
306.3898823,67.4955439,9.828
306.3902858,76.5198552,9.028
306.3917438,69.1779607,10.449
306.3923205,76.4663377,10.955
306.4060803,62.1522242,9.182
306.4196897,66.1155722,10.859
306.4223612,74.3790396,10.781
306.4223946,64.7980194,9.461
306.4410443,67.1413612,7.841
306.4647449,62.8602027,9.397
306.4718614,65.9312380,10.293
306.4798633,66.8157807,10.195
306.5064883,71.5097335,10.125
306.5129430,66.8723665,9.555
306.5320402,66.9120535,9.966
306.5333778,67.7348522,9.954
306.5343535,67.6860640,8.653
306.5353548,69.3267033,7.423
306.5490092,66.8535131,10.558
306.5623024,68.0067496,10.686
306.5673454,65.5636412,9.926
306.5687487,65.5184966,10.045
306.5816856,66.4417487,10.486
306.5854226,66.4772516,9.603
306.6103822,67.5970391,10.622
306.6192974,63.4450867,10.136
306.6325890,68.0669092,10.574
306.6500046,63.9007928,10.156
306.6638069,69.2858969,10.309
306.6719178,71.4379814,9.970
306.6815527,62.4866383,10.048
306.6870225,75.0999989,10.005
306.6964528,72.8318568,8.904
306.7121676,67.5665140,9.285
306.7214276,75.1576081,10.417
306.7217067,76.0297788,10.372
306.7464076,72.3854336,9.297
306.7473683,62.4027863,9.772
306.7525104,65.2020154,10.960
306.7579485,72.6531923,10.540
306.7585059,77.1812556,10.258
306.7624103,71.0200240,9.551
306.7672812,69.9260332,10.434
306.7728364,62.0391398,10.240
306.7774625,75.7507069,10.416
306.7864167,69.3155712,9.913
306.8080213,75.3657795,10.704
306.8186468,67.2237044,9.920
306.8234637,66.2768786,10.157
306.8337926,68.7673524,7.268
306.8427915,64.0204505,10.549
306.8428036,62.6720298,10.888
306.8517165,64.6457709,8.594
306.8527796,72.7439380,9.416
306.8651987,71.5918143,10.230
306.8760423,67.1099797,10.999
306.8823749,64.8627941,10.247
306.8866513,77.4834610,10.849
306.8945217,65.6672156,10.247
306.8964911,63.0759078,10.756
306.8979883,63.7321069,10.801
306.8990895,62.4500032,10.977
306.9123224,71.4915490,10.838
306.9185898,77.5717565,9.302
306.9252879,76.1598163,9.096
306.9335659,74.4066946,9.716
306.9538431,62.6316903,10.007
306.9596094,73.8125655,9.815
306.9658210,65.7557783,6.576
306.9670813,77.2899008,9.849
306.9730003,69.7289126,10.688
306.9743438,63.4148920,10.958
306.9757300,74.9425217,10.858
306.9832296,63.5585378,10.994
306.9840756,67.8774998,8.183
306.9858368,76.8258849,10.984
306.9877058,62.0881421,10.472
306.9909581,68.8357348,10.362
307.0018200,66.0460276,10.263
307.0125968,68.9493887,9.147
307.0466736,62.9888256,10.983
307.0479941,65.8537973,8.635
307.0488535,73.5563646,10.691
307.0631939,68.9012043,9.910
307.0911471,67.9373524,10.958
307.0949859,71.3961737,8.556
307.0964306,71.3302910,10.498
307.1185200,73.2285562,9.166
307.1290268,76.8143724,9.395
307.1443113,67.2705427,10.553
307.1486639,62.5000168,9.944
307.1506634,62.1540312,10.655
307.1557945,62.5078441,9.714
307.1639073,62.3054521,10.145
307.1681250,66.5524706,10.846
307.1904696,70.2689366,9.419
307.1921075,70.1655531,10.801
307.2097766,66.1201653,10.364
307.2205087,70.4485742,9.331
307.2331594,62.0737841,10.212
307.2400342,76.1660732,10.187
307.2567812,77.8522076,10.836
307.2602080,73.4421229,10.829
307.2821040,77.5033975,10.671
307.2949464,64.0023233,9.823
307.3092355,65.9543560,9.986
307.3305457,65.1691158,9.761
307.3309051,65.4848825,9.358
307.3321852,70.8057198,10.970
307.3656835,64.3042382,10.574
307.3814852,70.6048766,10.846
307.4047605,62.5636943,9.978
307.4071287,66.8067341,10.090
307.4140343,73.9095188,10.936
307.4419680,71.4186294,9.538
307.4423621,69.6977686,9.447
307.4462961,67.6927139,10.549
307.4468844,64.0005539,9.930
307.4638013,72.2694310,10.350
307.4735474,76.7663503,10.828
307.4874710,68.9038776,10.675
307.4876324,62.6936788,10.514
307.4945406,75.0106437,8.862
307.4975399,76.4827637,9.978
307.5029944,72.5317032,6.376
307.5070106,67.4352547,9.271
307.5100367,77.9346579,9.901
307.5274868,66.2284144,8.344
307.5287286,62.8185995,9.568
307.5532001,64.7955342,9.495
307.5535242,77.1248639,10.568
307.5583113,69.2883859,10.959
307.5620278,66.7352277,9.373
307.5762342,77.7354658,8.836
307.5833838,75.9348536,10.842
307.5882006,70.6115232,8.235
307.5895188,72.2265960,10.799
307.5957794,76.5594682,10.373
307.6011729,65.9712609,10.053
307.6034367,65.6570265,10.460
307.6152227,66.0568106,7.943
307.6222852,76.4530456,10.893
307.6335651,65.4495526,10.804
307.6438731,76.0658440,9.414
307.6501984,69.2504452,8.632
307.6601637,70.8516176,9.714
307.6658658,62.4229794,10.170
307.6704728,65.7378286,9.620
307.6958382,63.9380811,10.652
307.6987280,75.5777802,10.480
307.7202852,74.9883278,9.340
307.7217401,66.6473827,10.411
307.7373270,63.2476627,8.606
307.7733880,77.3906847,10.756
307.7754918,75.8115588,10.617
307.7873515,75.7696239,10.557
307.7904202,62.2842980,10.406
307.8142471,62.7609901,10.838
307.8224707,62.2629961,10.121
307.8614592,63.3045701,9.231
307.8681775,64.6442587,10.541
307.8741456,63.8957727,9.639
307.8767391,74.9546214,5.197
307.8977551,62.9844326,10.401
307.9030864,62.2166345,10.682
307.9189831,62.4622752,7.744
307.9255649,68.5492419,9.467
307.9263586,75.6557114,9.998
307.9380847,65.0576645,10.837
307.9524667,66.9448322,10.490
307.9536055,77.4362840,8.850
307.9575171,64.7666889,10.070
307.9749933,72.6859688,10.701
308.0183533,63.0723078,10.591
308.0244153,68.7799541,9.615
308.0245593,62.4906214,8.265
308.0295028,70.4724331,8.366
308.0344770,72.9827626,10.797
308.0475038,69.3741437,10.605
308.0563868,65.3992181,6.697
308.0612016,70.4732250,10.794
308.0645058,64.2302754,10.081
308.0662051,68.4379921,10.850
308.0708481,68.2248600,10.651
308.0729132,71.8805897,10.053
308.0826067,71.5610571,8.845
308.0920705,77.7090510,10.623
308.1037876,67.9422633,9.636
308.1048566,70.5320915,6.749
308.1124584,67.3800504,10.237
308.1136860,71.1615201,9.014
308.1308828,65.6679340,9.161
308.1512724,66.1514166,10.031
308.1770384,64.8978387,10.952
308.1789972,66.2187994,10.985
308.2114613,69.5811711,10.156
308.2192883,65.6616748,10.528
308.2238684,62.8462960,10.235
308.2306050,75.0925036,10.632
308.2320342,67.2825507,9.346
308.2478202,64.9488187,10.762
308.2563743,67.3094710,8.414
308.2880505,67.0250192,10.594
308.2881367,62.3944415,9.061
308.2957654,64.6916980,8.735
308.3065373,63.7882531,8.927
308.3167751,68.8559013,8.454
308.3227458,69.0424452,10.778
308.3270620,66.2601224,10.064
308.3294441,64.9224866,10.900
308.3538981,69.6715269,7.820
308.3717985,62.9970449,10.506
308.3756459,70.0355882,10.675
308.3794042,63.8470772,10.471
308.3879946,65.2224226,10.416
308.4077348,64.2989594,10.321
308.4083101,71.1254692,9.975
308.4104524,63.4578737,10.418
308.4123257,72.2154809,10.882
308.4324845,68.3877882,10.867
308.4523490,68.3148416,9.889
308.4766177,71.2054776,10.930
308.4778606,72.6445623,10.465
308.4865854,75.7221895,10.650
308.5345483,63.4606815,10.638
308.5409080,64.7112493,8.565
308.5768900,69.9245721,9.447
308.5809337,72.5334720,10.758
308.5843820,65.7782214,10.392
308.5875596,66.1397150,9.670
308.5907284,64.6445824,10.881
308.6027200,67.9148668,10.977
308.6304702,76.3613364,9.468
308.6395024,73.4722242,9.318
308.6604343,77.4028257,10.826
308.6699034,66.4402901,10.604
308.6718507,69.6428566,10.860
308.6752502,67.9484014,10.653
308.6763049,71.1510298,9.103
308.6779414,72.8066130,10.925
308.6838857,62.4797828,8.878
308.7097999,64.0952753,10.565
308.7279396,64.2362985,9.003
308.7472783,63.4753271,9.229
308.7527746,77.5051601,10.216
308.7576324,67.5644604,9.987
308.7681523,72.1961329,9.479
308.7712848,65.8157334,10.526
308.7846308,62.0298841,8.820
308.7951663,62.4688442,7.889
308.8087499,67.7610150,10.775
308.8213783,70.5063728,9.479
308.8235171,64.5079851,9.238
308.8276915,62.3340623,10.862
308.8306123,64.6150479,10.392
308.8318937,70.3139091,10.485
308.8424185,64.9721368,10.200
308.8492862,69.7886267,10.626
308.8588311,65.5636125,8.868
308.8706898,69.6798285,6.815
308.8834044,64.3609954,10.238
308.8874249,65.0696495,10.624
308.8965772,63.4642326,9.245
308.9079455,65.6968317,10.177
308.9275970,64.3951519,9.843
308.9471353,76.2507151,10.576
308.9510128,63.2850243,10.635
308.9590721,62.2320330,10.618
308.9607787,64.2680790,9.378
308.9802542,63.7288887,9.918
309.0086418,62.6932758,10.422
309.0178552,65.3795877,10.459
309.0180217,62.7751216,9.945
309.0224158,76.0300119,8.830
309.0444053,65.9434582,10.168
309.0516740,64.3355569,10.911
309.0521970,62.1617352,10.152
309.0524439,69.9764865,10.517
309.0525105,67.2476409,10.801
309.0737454,71.8628789,10.087
309.0887282,62.5583202,10.317
309.0912772,65.0901549,10.969
309.0947302,62.9919960,10.152
309.1003695,62.0144541,7.835
309.1083733,69.4667720,10.140
309.1156009,67.9848160,10.329
309.1203993,63.4056304,10.339
309.1287123,62.4534791,9.506
309.1329121,63.0613412,10.902
309.1540537,62.4319777,7.897
309.1618337,64.2063962,10.364
309.1758953,63.3538353,10.358
309.1869662,62.4160638,10.826
309.2013679,75.6569865,10.306
309.2069141,68.5580159,8.659
309.2103864,71.1939899,8.984
309.2265997,70.8118532,10.005
309.2394400,64.4989898,10.240
309.2535445,62.4416741,9.636
309.2570707,75.1885725,9.840
309.2594550,63.3927326,10.826
309.2620641,63.3934350,10.158
309.2650153,69.8409813,10.975
309.2670035,67.5042905,7.694
309.2671572,68.5422891,10.220
309.2683955,77.1296507,10.624
309.2699958,69.7654145,9.813
309.2740201,70.8675163,10.833
309.2851591,64.3605311,7.858
309.3138163,63.3531302,9.830
309.3198870,63.5204236,9.381
309.3232390,64.9097558,9.324
309.3399589,75.6004280,7.600
309.3416305,69.2980852,10.740
309.3447099,62.8387089,9.158
309.3475695,64.4368216,10.633
309.3483793,62.0278701,10.689
309.3487131,70.9541752,10.562
309.3556317,75.4827356,10.345
309.3578174,64.1622351,9.613
309.3612273,71.7207196,10.234
309.3831253,64.6175189,10.333
309.3876423,62.0227610,10.518
309.4027843,67.7988162,9.743
309.4070017,66.3652694,8.746
309.4145130,62.6979479,8.940
309.4163220,71.4052072,10.936
309.4273945,69.5930723,10.694
309.4392238,63.6378204,10.003
309.4523788,63.0694201,9.060
309.4527807,76.6251904,10.237
309.4593399,65.1367554,10.955
309.5211891,76.8331650,7.108
309.5245024,70.0655666,10.643
309.5413913,64.2434029,8.699
309.5421555,71.2349248,10.144
309.5435464,62.7365514,10.734
309.5520682,70.6284321,10.109
309.5557548,65.8288320,9.305
309.5874637,77.0359980,10.222
309.5891083,71.8423667,10.629
309.5921023,63.9860155,9.963
309.5937756,64.9661834,10.379
309.6048827,67.2876534,9.809
309.6079748,63.3816063,10.877
309.6156071,62.6140714,10.375
309.6160617,67.6095464,10.556
309.6216737,75.2624704,8.715
309.6287869,63.0257769,9.076
309.6299886,64.3624073,10.875
309.6308111,70.0108978,10.723
309.6573765,72.7143521,8.912
309.6671635,71.0546210,9.870
309.6676146,68.9466414,10.985
309.6703692,63.8833691,8.788
309.6713823,65.4884348,9.597
309.6917464,63.8328312,10.611
309.7086583,64.4792936,8.813
309.7194221,71.4084708,9.492
309.7250269,71.1690097,8.123
309.7398270,72.0877897,10.254
309.7425716,75.8813951,8.275
309.7446468,70.1659553,9.890
309.7571119,66.4162179,9.181
309.7585812,66.3036800,9.655
309.7690187,64.1184936,10.010
309.7756712,64.6276042,10.437
309.7780705,75.1478356,10.344
309.7909226,63.8462525,10.053
309.7975864,77.6890146,10.163
309.7986570,68.7625522,9.532
309.7996329,66.1284495,9.350
309.8281533,62.9838163,10.147
309.8495249,76.3285561,10.675
309.8524407,65.0512467,10.889
309.8610367,65.1456696,8.601
309.8626733,65.4977336,10.482
309.8637243,73.8092775,10.222
309.8650871,65.7345306,10.329
309.8713299,69.9827086,10.413
309.8863751,63.3740136,8.849
309.9073389,63.7482866,10.639
309.9299178,71.3176175,10.154
309.9357784,67.3492064,8.421
309.9593413,63.7003827,10.536
309.9649712,72.1964166,9.166
309.9739439,62.9272340,10.923
309.9758674,62.8357108,10.055
309.9774305,67.7923612,9.024
309.9856034,73.5347284,10.081
309.9889760,62.1343001,10.894
309.9967453,65.2479500,10.521
310.0070051,67.5702663,9.935
310.0149594,63.9929364,10.984
310.0220032,68.9259974,10.830
310.0510516,64.2009736,8.649
310.0521246,64.4029469,10.712
310.0582263,75.0081636,8.874
310.0761213,62.8404081,10.987
310.0849282,62.2266753,10.676
310.1147031,64.6630884,10.504
310.1265786,63.5857335,9.177
310.1286575,73.1314730,10.873
310.1298138,67.8875573,10.434
310.1437936,62.0052269,10.613
310.1520261,62.8992982,9.825
310.1734982,73.7621934,10.256
310.1836211,77.1898244,10.940
310.1928441,71.7605616,10.010
310.2243383,75.5369102,9.850
310.2274480,62.8088220,8.232
310.2369698,69.8400473,10.224
310.2384289,76.4057872,10.582
310.2585757,76.0464755,10.846
310.2593796,64.2517154,9.901
310.2627297,71.8539426,8.628
310.2683686,76.7972620,10.160
310.2838783,74.6410192,10.128
310.2914836,71.8186289,10.303
310.2919148,63.6027566,10.311
310.3036507,69.9051904,8.902
310.3091818,62.1297610,10.974
310.3143269,62.9418141,10.814
310.3226428,70.7876928,10.376
310.3409983,72.9743871,7.387
310.3452618,65.0391575,8.792
310.3514723,69.0212946,10.254
310.3628690,66.5113685,9.427
310.3690536,72.4238626,9.821
310.3921014,66.2180173,10.348
310.4152331,63.0928440,10.400
310.4156136,65.6620960,10.928
310.4601957,62.7005249,9.790
310.4658001,72.6856380,9.854
310.4752217,66.9209151,9.289
310.4766229,66.7913999,9.456
310.4888792,62.1324285,9.901
310.4928373,66.9121327,8.687
310.4941906,70.7923092,10.973
310.5102587,63.5745848,10.049
310.5330091,62.6034846,8.966
310.5343175,64.1051434,9.482
310.5399248,65.3815114,10.600
310.5610110,74.9492398,9.542
310.5734577,63.0190295,10.228
310.5865364,69.1709830,10.491
310.5884946,63.3510255,7.667
310.6048838,65.9619043,10.148
310.6163046,65.7613850,10.219
310.6164060,77.3950876,10.844
310.6173318,64.5156640,10.756
310.6175536,74.9422220,10.934
310.6265988,63.6897735,10.839
310.6487538,67.6097579,10.066
310.6491522,63.2026564,8.895
310.6517131,68.6204389,10.155
310.6596928,66.1001257,10.583
310.6654014,63.2131023,7.459
310.6662749,63.8966145,10.846
310.6737539,65.5768356,10.998
310.6956306,70.5100489,10.139
310.6976910,65.2037021,10.776
310.7019161,66.3267167,7.005
310.7169633,66.4497934,10.742
310.7349314,69.0123454,10.222
310.7396255,62.8527801,10.507
310.7434390,75.2272069,10.952
310.7446844,64.1238471,9.750
310.7486557,63.1719299,10.045
310.7523863,64.4596305,10.751
310.7571881,71.3959187,10.834
310.7776572,69.3752636,9.534
310.7892811,63.9433142,10.871
310.7959296,66.6574470,5.611
310.8112751,75.2246060,10.641
310.8161651,76.5996123,10.450
310.8250675,69.6563678,8.583
310.8275117,69.3376699,10.866
310.8290355,70.2512103,10.348
310.8319002,62.4165751,10.423
310.8400237,63.2091284,7.670
310.8468417,64.0717140,10.647
310.8489410,63.3568000,9.754
310.8520641,65.2603802,9.740
310.8541090,66.2556319,10.822
310.8574415,66.2107604,9.012
310.8629314,75.6407981,10.679
310.8645895,65.1015364,9.431
310.8753053,64.7525344,10.169
310.8800734,68.9870945,10.349
310.8811976,74.4715618,10.921
310.8837185,63.8799791,9.807
310.8895366,66.3778944,10.492
310.9017176,70.2822396,10.958
310.9026682,70.1343336,10.436
310.9108464,69.4464433,10.922
310.9132888,65.9458869,10.881
310.9328443,63.8247111,10.787
310.9347207,75.4654293,10.118
310.9376237,70.4127505,10.839
310.9421334,70.8991795,9.289
310.9425172,69.5142663,10.927
310.9519674,66.5812207,9.292
310.9611354,74.7726041,10.485
310.9695156,68.5636073,10.602
310.9880446,63.8082661,9.739
310.9953995,69.6203886,10.611
311.0000884,68.3662098,10.236
311.0007796,62.8604898,10.799
311.0186937,64.0355536,10.977
311.0255088,69.6777155,10.198
311.0392381,70.9090389,9.207
311.0460872,67.1501287,10.779
311.0513308,65.2605911,10.570
311.0535838,67.0019120,10.806
311.0665765,75.7975308,10.027
311.0861122,63.5326318,10.073
311.1096036,75.4127258,9.139
311.1306914,69.1466528,10.615
311.1376526,69.7518078,6.609
311.1387015,68.1835873,10.582
311.1532851,68.6075969,10.896
311.1539817,68.2557566,10.985
311.1573404,65.1692865,9.876
311.1632120,62.6270685,10.192
311.1715156,75.2400571,10.771
311.1746380,75.5862525,8.974
311.1758217,65.3609611,10.395
311.1773245,69.3314476,9.908
311.1801225,68.4728080,10.788
311.1901772,65.5812736,10.724
311.2052630,76.9150723,10.627
311.2366248,69.1518452,10.938
311.2457268,74.7201867,8.861
311.2494075,69.1778596,10.318
311.2507339,67.0198136,8.944
311.2621895,64.0095313,9.754
311.3128005,63.5362406,8.591
311.3137717,68.0941439,10.480
311.3180041,69.1623060,9.906
311.3197469,63.5365262,9.894
311.3305540,69.5547874,10.917
311.3367733,68.8724092,9.088
311.3404785,65.3022486,10.996
311.3454239,77.1776095,10.652
311.3510691,70.0072629,9.512
311.3562976,64.0499855,10.282
311.3592779,63.7293058,10.292
311.3824758,62.3959112,7.947
311.3956505,65.6040067,9.566
311.4184542,71.7752428,10.462
311.4339696,66.5225025,9.488
311.4376014,62.8199833,10.371
311.4526124,71.7732645,8.892
311.4568202,68.5522331,8.714
311.4771358,65.0648589,10.491
311.4801350,68.0854390,10.660
311.5143180,64.0594856,10.077
311.5372949,70.7725462,10.075
311.5561343,66.7251509,10.200
311.5583037,66.6962517,10.797
311.5669964,64.5839228,8.836
311.5687869,73.3155291,9.298
311.5766437,67.1810146,9.541
311.5868552,66.7229115,10.740
311.5906799,67.9566951,10.621
311.5954090,63.2449408,10.874
311.6045594,66.3692367,10.852
311.6105451,70.6606461,10.798
311.6110534,73.5259122,10.908
311.6153242,71.5746614,9.796
311.6209258,66.1820298,10.900
311.6317778,63.0407872,10.648
311.6346844,67.2756786,8.198
311.6390434,65.4104389,10.512
311.6403474,77.1972331,10.692
311.6447602,62.0012829,10.460
311.6556163,69.9357045,7.934
311.6574424,67.9829049,9.967
311.6599526,62.6260951,8.977
311.6664273,64.1969824,10.037
311.6678795,75.9880450,9.085
311.6800437,68.9518012,10.610
311.7053382,63.9858301,7.679
311.7155863,63.3865995,8.817
311.7195583,71.3880464,10.626
311.7380349,64.6842247,10.272
311.7411650,72.3883046,10.198
311.7476126,73.9835946,10.314
311.7597236,69.9014372,10.991
311.7888449,62.5188073,10.463
311.7890603,68.8240842,10.685
311.8475969,64.0201906,10.497
311.8623603,65.3089956,10.909
311.8688175,65.8212825,10.787
311.8734067,67.2381503,10.787
311.8740967,70.6386713,9.689
311.8754817,67.5534096,10.842
311.8828258,75.6245475,10.185
311.8830966,68.8559848,10.941
311.9017349,63.3620255,10.949
311.9176322,67.7654419,9.731
311.9203989,70.9339703,10.805
311.9362677,76.1279213,10.980
311.9571389,72.4453800,10.792
311.9614700,62.3594974,9.572
311.9754243,72.7651747,10.793
311.9833605,62.6980339,10.834
311.9949386,76.0219482,9.931
